884,1028
895,1029
878,1019
885,1030
887,1028
887,1029
888,1026
885,1027
887,1037
884,1024
887,1028
881,1027
818,1133
823,1136
818,1132
821,1147
818,1132
822,1135
822,1132
822,1135
825,1139
818,1133
821,1140
819,1164
818,1132
827,1134
797,1134
823,1136
821,1121
817,1134
815,1132
822,1142
815,1133
819,1133
820,1135
818,1133
820,1138
825,1134
820,1131
816,1138
819,1136
818,1131
820,1131
820,1135
820,1129
822,1136
820,1137
811,1136
818,1130
820,1132
819,1134
821,1133
821,1134
821,1134
808,1133
819,1133
820,1131
774,1135
819,1133
840,1136
817,1132
821,1137
818,1138
824,1132
824,1135
821,1139
826,1131
844,1135
815,1133
818,1133
823,1133
823,1135
823,1131
810,1133
818,1133
822,1133
819,1135
819,1136
819,1135
822,1129
818,1135
829,1133
817,1131
823,1132
822,1136
820,1134
835,1131
838,1135
822,1129
810,1138
818,1135
829,1134
821,1139
826,1137
820,1131
823,1138
820,1133
819,1155
830,1110
819,1133
819,1138
827,1136
824,1141
824,1133
823,1134
820,1134
821,1134
822,1135
820,1137
826,1133
817,1131
821,1134
819,1132
821,1135
817,1131
656,1403
655,1402
652,1408
635,1406
642,1401
644,1402
772,1210
772,1210
771,1213
751,1208
769,1209
767,1210
770,1208
776,1208
769,1208
771,1205
772,1210
775,1212
774,1208
770,1206
773,1212
773,1210
766,1209
772,1211
766,1218
777,1210
774,1206
758,1208
772,1204
771,1206
752,1216
775,1209
772,1217
767,1210
774,1210
769,1208
774,1209
772,1218
772,1209
769,1211
770,1211
774,1212
770,1209
783,1213
754,1213
771,1208
772,1211
774,1208
774,1207
775,1212
771,1209
769,1207
768,1212
773,1208
772,1208
770,1210
773,1210
775,1204
763,1212
769,1209
773,1208
769,1213
772,1228
780,1208
772,1208
771,1211
785,1210
774,1209
774,1208
776,1210
776,1209
784,1207
774,1213
772,1212
768,1213
774,1210
771,1209
755,1214
773,1209
768,1207
772,1205
772,1209
773,1203
776,1202
768,1209
774,1212
773,1209
781,1202
766,1210
765,1210
785,1212
769,1208
769,1209
774,1209
766,1207
769,1211
775,1212
736,1209
771,1209
726,1209
774,1211
769,1209
769,1211
773,1207
773,1209
772,1207
770,1214
768,1185
767,1210
767,1207
769,1217
776,1207
776,1206
771,1208
776,1213
651,1420
651,1400
730,1266
733,1266
732,1264
730,1268
727,1268
733,1269
722,1264
727,1261
729,1282
736,1267
733,1268
727,1269
729,1266
731,1264
733,1265
730,1263
734,1268
742,1267
726,1269
727,1254
732,1267
728,1268
733,1267
736,1270
727,1268
736,1265
734,1262
729,1267
731,1267
732,1264
732,1269
733,1265
733,1266
726,1263
734,1268
736,1267
737,1269
733,1266
733,1268
732,1268
731,1262
730,1260
730,1271
732,1265
732,1263
730,1265
731,1278
730,1263
734,1267
729,1270
746,1268
732,1265
730,1266
730,1270
732,1262
730,1265
731,1266
731,1263
733,1256
726,1273
732,1266
732,1265
731,1267
731,1266
729,1265
732,1268
732,1265
728,1255
727,1271
732,1261
733,1269
728,1267
729,1264
730,1258
727,1269
738,1269
730,1268
732,1264
735,1282
734,1271
734,1267
729,1263
730,1262
747,1263
731,1269
709,1267
731,1248
730,1276
728,1264
733,1232
733,1271
730,1265
719,1271
730,1268
727,1264
730,1269
733,1269
734,1262
729,1267
729,1267
729,1261
727,1270
738,1266
733,1266
732,1267
717,1264
730,1269
730,1268
735,1267
722,1266
736,1275
730,1267
733,1265
730,1269
729,1271
732,1266
731,1264
740,1268
733,1272
732,1265
733,1267
730,1268
733,1268
721,1382
654,1401
655,1403
646,1407
681,1310
682,1306
700,1313
702,1313
697,1310
699,1306
701,1312
698,1313
696,1285
698,1312
698,1313
699,1304
708,1312
699,1312
701,1292
699,1316
700,1314
704,1313
702,1312
705,1315
703,1311
699,1311
700,1313
698,1315
701,1311
696,1312
695,1311
697,1304
710,1311
695,1314
701,1311
696,1314
699,1311
700,1315
703,1310
699,1294
697,1310
705,1321
696,1310
699,1312
695,1311
714,1315
697,1313
703,1313
692,1308
696,1313
698,1317
675,1313
698,1316
695,1314
696,1304
698,1312
700,1312
724,1312
698,1314
697,1312
666,1309
709,1307
698,1313
699,1313
694,1324
697,1310
697,1315
699,1308
697,1311
697,1310
695,1311
698,1312
700,1314
696,1310
699,1313
700,1317
700,1312
696,1308
700,1310
695,1314
696,1313
706,1313
693,1312
694,1314
694,1313
698,1310
694,1313
696,1311
675,1314
702,1316
702,1310
731,1315
700,1313
700,1311
696,1314
699,1310
697,1301
701,1313
700,1312
702,1314
695,1300
681,1311
687,1308
700,1315
698,1314
699,1315
699,1320
705,1316
697,1312
699,1312
698,1314
699,1309
780,1305
696,1314
699,1315
650,1406
650,1399
667,1402
671,1353
671,1348
669,1351
670,1352
671,1345
669,1347
677,1350
681,1350
674,1354
668,1346
669,1349
676,1349
674,1331
675,1352
675,1354
670,1349
675,1346
670,1355
666,1349
674,1346
672,1347
671,1348
671,1349
667,1350
670,1355
673,1349
669,1348
671,1350
672,1349
665,1348
676,1349
669,1351
670,1348
669,1348
670,1349
672,1349
675,1355
642,1350
670,1351
675,1350
674,1347
672,1362
671,1357
670,1348
672,1349
669,1343
671,1349
667,1350
674,1357
676,1351
670,1351
668,1349
652,1349
671,1346
673,1349
650,1349
676,1350
672,1346
668,1367
673,1347
671,1344
669,1351
668,1346
669,1345
669,1351
671,1348
671,1353
671,1354
668,1348
673,1350
672,1355
669,1349
670,1342
679,1347
665,1348
669,1345
672,1347
670,1348
674,1368
670,1350
675,1345
671,1352
671,1352
676,1351
673,1361
670,1363
668,1365
666,1348
673,1349
669,1350
667,1351
672,1350
666,1348
670,1349
672,1354
672,1349
669,1363
675,1348
672,1352
670,1347
665,1354
675,1351
671,1350
671,1350
669,1344
673,1354
667,1350
722,1320
661,1349
672,1352
674,1361
668,1353
671,1347
681,1350
671,1346
671,1309
667,1349
675,1346
665,1346
669,1351
673,1351
670,1335
668,1349
669,1350
671,1350
669,1347
674,1347
662,1355
673,1348
667,1347
673,1349
671,1337
666,1350
670,1348
642,1400
641,1379
647,1379
649,1367
646,1376
653,1378
645,1376
653,1375
650,1372
647,1380
640,1379
659,1379
650,1378
647,1377
649,1377
648,1380
651,1382
650,1391
647,1377
651,1376
646,1377
651,1376
649,1378
647,1376
647,1381
651,1376
653,1367
645,1378
648,1375
648,1377
651,1378
652,1380
650,1371
650,1374
649,1373
650,1376
651,1379
649,1378
645,1376
649,1375
656,1369
647,1378
646,1377
649,1375
651,1380
652,1377
645,1372
648,1374
650,1378
652,1376
648,1379
653,1377
643,1384
646,1376
652,1381
656,1377
650,1380
649,1378
652,1372
653,1377
655,1380
647,1377
649,1379
648,1374
652,1372
652,1373
656,1377
650,1373
649,1379
649,1378
650,1387
638,1378
658,1393
634,1379
652,1387
650,1378
647,1377
648,1377
643,1379
650,1376
649,1378
647,1376
651,1368
653,1379
655,1377
648,1378
664,1384
654,1381
665,1349
648,1375
649,1378
644,1376
641,1383
650,1368
654,1389
651,1383
649,1375
651,1381
655,1378
646,1378
651,1379
670,1379
647,1376
647,1376
639,1378
645,1377
650,1378
651,1371
649,1378
631,1400
629,1404
639,1405
631,1402
630,1400
630,1406
632,1398
632,1397
632,1404
632,1405
636,1399
627,1400
633,1408
627,1402
635,1399
593,1400
630,1399
639,1400
631,1400
630,1402
632,1401
628,1398
631,1400
631,1398
630,1403
630,1400
633,1400
616,1402
629,1397
632,1399
629,1399
632,1401
633,1389
649,1399
629,1380
627,1400
630,1402
637,1392
629,1401
633,1398
627,1400
624,1404
632,1403
631,1398
631,1402
687,1402
627,1403
618,1399
631,1401
622,1399
624,1402
627,1402
629,1401
625,1400
634,1403
633,1406
629,1405
641,1406
632,1402
628,1409
632,1403
623,1401
630,1400
629,1399
632,1404
626,1401
631,1402
621,1401
632,1403
621,1405
629,1403
632,1401
628,1403
629,1398
628,1400
631,1400
627,1404
630,1399
628,1400
634,1401
632,1399
600,1398
631,1398
632,1403
633,1390
633,1402
629,1404
632,1417
785,1400
617,1402
630,1401
627,1400
631,1397
634,1400
634,1400
632,1403
629,1403
623,1404
628,1406
629,1403
633,1401
628,1417
640,1401
630,1401
632,1401
629,1398
632,1400
631,1403
621,1404
634,1401
632,1406
594,1402
630,1403
630,1404
630,1395
631,1407
628,1402
622,1400
631,1403
630,1401
624,1398
638,1403
628,1403
629,1399
629,1405
631,1404
645,1404
629,1402
631,1396
635,1403
628,1396
630,1404
633,1403
628,1405
634,1400
633,1402
627,1403
631,1414
617,1399
624,1405
629,1363
641,1399
630,1410
642,1405
632,1401
631,1400
628,1398
636,1397
632,1400
629,1399
636,1402
630,1401

