0.0315,2.9230,10.7824
0.0320,2.9240,10.9579
0.0312,2.9242,10.6708
0.0320,2.9247,10.9390
0.0322,2.9248,11.0103
0.0319,2.9238,10.9176
0.0329,2.9247,11.2613
0.0333,2.9244,11.4027
0.0327,2.9237,11.1767
0.0326,2.9240,11.1400
0.0323,2.9245,11.0610
0.0342,2.9230,11.6923
0.0397,2.8592,13.8719
0.0352,2.9223,12.0312
0.0342,2.9227,11.7129
0.0329,2.9241,11.2580
0.0336,2.9240,11.4844
0.0323,2.9234,11.0374
0.0325,2.9234,11.1174
0.0402,2.9230,13.7539
0.0644,2.9142,22.0977
0.0652,2.9139,22.3876
0.0653,2.9137,22.4166
0.0658,2.9148,22.5881
0.0659,2.9144,22.6106
0.0655,2.9134,22.4882
0.0653,2.9137,22.4280
0.0663,2.9134,22.7725
0.0655,2.9130,22.4914
0.0656,2.9140,22.5248
0.0654,2.9146,22.4398
0.0648,2.9141,22.2341
0.0648,2.9148,22.2368
0.0647,2.9131,22.2249
0.0658,2.9133,22.5688
0.0648,2.9128,22.2604
0.0646,2.9112,22.1948
0.0912,2.5964,35.1384
0.1116,2.3484,47.5155
0.1109,2.3480,47.2151
0.1102,2.3477,46.9278
0.1109,2.3471,47.2560
0.1118,2.3487,47.5908
0.1108,2.3478,47.1814
0.1114,2.3486,47.4323
0.1122,2.3479,47.8061
0.1109,2.3495,47.1920
0.1107,2.3491,47.1296
0.1112,2.3484,47.3325
0.1122,2.3488,47.7750
0.1111,2.3492,47.2830
0.1109,2.3487,47.2353
0.1121,2.3473,47.7398
0.1105,2.3493,47.0241
0.1114,2.3472,47.4708
0.1114,2.3501,47.4019
0.1107,2.3473,47.1776
0.1125,2.3475,47.9423
0.1165,1.7723,65.7611
0.1230,1.1993,102.5569
0.1245,1.2006,103.7352
0.1236,1.2014,102.8850
0.1237,1.1994,103.1168
0.1240,1.2012,103.2262
0.1233,1.2001,102.7705
0.1240,1.2012,103.2602
0.1245,1.2018,103.5583
0.1215,1.1974,101.4655
0.1235,1.1996,102.9518
0.1227,1.2010,102.1654
0.1233,1.1999,102.7757
0.1236,1.2023,102.8380
0.1259,1.0505,119.8528
0.1291,0.5935,217.5041
0.1287,0.5941,216.6879
0.1292,0.5950,217.2152
0.1287,0.5928,217.1390
0.1296,0.5936,218.2558
0.1281,0.5919,216.4491
0.1293,0.5939,217.6656
0.1291,0.5936,217.5771
0.1307,0.5934,220.2837
0.1286,0.5943,216.4683
0.1290,0.5945,216.9883
0.1292,0.5948,217.2194
0.1297,0.5956,217.8365
0.1305,0.4847,269.2353
